Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge,PositionGroup,driver_win_rate,start_position,positions_gained,tire_degradation,race_phase,team_reliability
2025,23,SAI,Williams,9.0,140.901,4.0,MEDIUM,2.0,Top 5,0.0,5.0,1.0,1.4770000000000039,Early,66.66666666666666
2025,23,SAI,Williams,10.0,138.332,4.0,MEDIUM,3.0,Top 5,0.0,5.0,1.0,-2.569000000000017,Early,66.66666666666666
2025,23,SAI,Williams,11.0,87.424,4.0,MEDIUM,4.0,Top 5,0.0,5.0,1.0,-50.90799999999999,Early,66.66666666666666
2025,23,SAI,Williams,12.0,86.928,4.0,MEDIUM,5.0,Top 5,0.0,5.0,1.0,-0.4960000000000093,Early,66.66666666666666
2025,23,SAI,Williams,13.0,86.85,4.0,MEDIUM,6.0,Top 5,0.0,5.0,1.0,-0.07800000000000296,Early,66.66666666666666
2025,23,SAI,Williams,14.0,86.711,4.0,MEDIUM,7.0,Top 5,0.0,5.0,1.0,-0.1389999999999958,Early,66.66666666666666
2025,23,SAI,Williams,15.0,86.884,4.0,MEDIUM,8.0,Top 5,0.0,5.0,1.0,0.17300000000000182,Early,66.66666666666666
2025,23,SAI,Williams,16.0,86.71,4.0,MEDIUM,9.0,Top 5,0.0,5.0,1.0,-0.1740000000000066,Middle,66.66666666666666
2025,23,SAI,Williams,17.0,86.832,4.0,MEDIUM,10.0,Top 5,0.0,5.0,1.0,0.12199999999999989,Middle,66.66666666666666
2025,23,SAI,Williams,18.0,86.874,4.0,MEDIUM,11.0,Top 5,0.0,5.0,1.0,0.04200000000000159,Middle,66.66666666666666
2025,23,SAI,Williams,19.0,86.738,4.0,MEDIUM,12.0,Top 5,0.0,5.0,1.0,-0.13599999999999568,Middle,66.66666666666666
2025,23,SAI,Williams,20.0,86.975,4.0,MEDIUM,13.0,Top 5,0.0,5.0,1.0,0.23699999999999477,Middle,66.66666666666666
2025,23,SAI,Williams,21.0,86.693,4.0,MEDIUM,14.0,Top 5,0.0,5.0,1.0,-0.2819999999999965,Middle,66.66666666666666
2025,23,SAI,Williams,22.0,86.647,4.0,MEDIUM,15.0,Top 5,0.0,5.0,1.0,-0.04599999999999227,Middle,66.66666666666666
2025,23,SAI,Williams,23.0,86.646,4.0,MEDIUM,16.0,Top 5,0.0,5.0,1.0,-0.0010000000000047748,Middle,66.66666666666666
2025,23,SAI,Williams,24.0,86.65,4.0,MEDIUM,17.0,Top 5,0.0,5.0,1.0,0.0040000000000048885,Middle,66.66666666666666
2025,23,SAI,Williams,25.0,86.699,3.0,MEDIUM,18.0,Top 5,0.0,5.0,2.0,0.04899999999999238,Middle,66.66666666666666
2025,23,SAI,Williams,26.0,86.776,2.0,MEDIUM,19.0,Top 5,0.0,5.0,3.0,0.07699999999999818,Middle,66.66666666666666
2025,23,SAI,Williams,27.0,86.56,2.0,MEDIUM,20.0,Top 5,0.0,5.0,3.0,-0.21599999999999397,Middle,66.66666666666666
2025,23,SAI,Williams,28.0,86.195,2.0,MEDIUM,21.0,Top 5,0.0,5.0,3.0,-0.3650000000000091,Middle,66.66666666666666
2025,23,SAI,Williams,29.0,86.418,2.0,MEDIUM,22.0,Top 5,0.0,5.0,3.0,0.2230000000000132,Middle,66.66666666666666
2025,23,SAI,Williams,30.0,86.262,2.0,MEDIUM,23.0,Top 5,0.0,5.0,3.0,-0.1560000000000059,Middle,66.66666666666666
2025,23,SAI,Williams,31.0,86.165,2.0,MEDIUM,24.0,Top 5,0.0,5.0,3.0,-0.0969999999999942,Middle,66.66666666666666
2025,23,SAI,Williams,32.0,90.422,3.0,MEDIUM,25.0,Top 5,0.0,5.0,2.0,4.256999999999991,Middle,66.66666666666666
2025,23,SAI,Williams,33.0,107.721,4.0,HARD,1.0,Top 5,0.0,5.0,1.0,-0.018999999999991246,Middle,66.66666666666666
2025,23,SAI,Williams,34.0,85.267,4.0,HARD,2.0,Top 5,0.0,5.0,1.0,-22.454000000000008,Middle,66.66666666666666
2025,23,SAI,Williams,35.0,85.167,4.0,HARD,3.0,Top 5,0.0,5.0,1.0,-0.09999999999999432,Middle,66.66666666666666
2025,23,SAI,Williams,36.0,84.732,4.0,HARD,4.0,Top 5,0.0,5.0,1.0,-0.4350000000000023,Middle,66.66666666666666
2025,23,SAI,Williams,37.0,84.913,4.0,HARD,5.0,Top 5,0.0,5.0,1.0,0.18099999999999739,Middle,66.66666666666666
2025,23,SAI,Williams,38.0,84.854,4.0,HARD,6.0,Top 5,0.0,5.0,1.0,-0.0589999999999975,Middle,66.66666666666666
2025,23,SAI,Williams,39.0,84.794,4.0,HARD,7.0,Top 5,0.0,5.0,1.0,-0.060000000000002274,Middle,66.66666666666666
2025,23,SAI,Williams,40.0,84.597,4.0,HARD,8.0,Top 5,0.0,5.0,1.0,-0.19700000000000273,Middle,66.66666666666666
2025,23,SAI,Williams,41.0,84.561,4.0,HARD,9.0,Top 5,0.0,5.0,1.0,-0.03599999999998715,Late,66.66666666666666
2025,23,SAI,Williams,42.0,84.648,4.0,HARD,10.0,Top 5,0.0,5.0,1.0,0.08699999999998909,Late,66.66666666666666
2025,23,SAI,Williams,43.0,84.726,4.0,HARD,11.0,Top 5,0.0,5.0,1.0,0.07800000000000296,Late,66.66666666666666
2025,23,SAI,Williams,44.0,84.306,4.0,HARD,12.0,Top 5,0.0,5.0,1.0,-0.4200000000000017,Late,66.66666666666666
2025,23,SAI,Williams,45.0,84.52,3.0,HARD,13.0,Top 5,0.0,5.0,2.0,0.21399999999999864,Late,66.66666666666666
2025,23,SAI,Williams,46.0,84.273,3.0,HARD,14.0,Top 5,0.0,5.0,2.0,-0.2469999999999999,Late,66.66666666666666
2025,23,SAI,Williams,47.0,84.182,3.0,HARD,15.0,Top 5,0.0,5.0,2.0,-0.09099999999999397,Late,66.66666666666666
2025,23,SAI,Williams,48.0,83.859,3.0,HARD,16.0,Top 5,0.0,5.0,2.0,-0.3230000000000075,Late,66.66666666666666
2025,23,SAI,Williams,49.0,83.935,3.0,HARD,17.0,Top 5,0.0,5.0,2.0,0.07600000000000762,Late,66.66666666666666
2025,23,SAI,Williams,50.0,84.485,3.0,HARD,18.0,Top 5,0.0,5.0,2.0,0.5499999999999972,Late,66.66666666666666
2025,23,SAI,Williams,51.0,84.526,3.0,HARD,19.0,Top 5,0.0,5.0,2.0,0.04099999999999682,Late,66.66666666666666
2025,23,SAI,Williams,52.0,84.502,3.0,HARD,20.0,Top 5,0.0,5.0,2.0,-0.02400000000000091,Late,66.66666666666666
2025,23,SAI,Williams,53.0,84.356,3.0,HARD,21.0,Top 5,0.0,5.0,2.0,-0.1460000000000008,Late,66.66666666666666
2025,23,SAI,Williams,54.0,84.255,3.0,HARD,22.0,Top 5,0.0,5.0,2.0,-0.10099999999999909,Late,66.66666666666666
2025,23,SAI,Williams,55.0,84.085,3.0,HARD,23.0,Top 5,0.0,5.0,2.0,-0.1700000000000017,Late,66.66666666666666
2025,23,SAI,Williams,56.0,84.409,3.0,HARD,24.0,Top 5,0.0,5.0,2.0,0.3240000000000123,Late,66.66666666666666
2025,23,SAI,Williams,57.0,84.385,3.0,HARD,25.0,Top 5,0.0,5.0,2.0,-0.02400000000000091,Late,66.66666666666666
2025,23,HAD,Racing Bulls,1.0,93.119,8.0,MEDIUM,1.0,6-10,0.0,8.0,0.0,-0.018999999999991246,Early,55.55555555555556
2025,23,HAD,Racing Bulls,2.0,88.632,8.0,MEDIUM,2.0,6-10,0.0,8.0,0.0,-4.486999999999995,Early,55.55555555555556
2025,23,HAD,Racing Bulls,3.0,88.346,8.0,MEDIUM,3.0,6-10,0.0,8.0,0.0,-0.28600000000000136,Early,55.55555555555556
2025,23,HAD,Racing Bulls,4.0,88.01,8.0,MEDIUM,4.0,6-10,0.0,8.0,0.0,-0.3359999999999985,Early,55.55555555555556
2025,23,HAD,Racing Bulls,5.0,88.115,8.0,MEDIUM,5.0,6-10,0.0,8.0,0.0,0.10499999999998977,Early,55.55555555555556
2025,23,HAD,Racing Bulls,6.0,87.917,8.0,MEDIUM,6.0,6-10,0.0,8.0,0.0,-0.1979999999999933,Early,55.55555555555556
2025,23,HAD,Racing Bulls,7.0,106.437,8.0,MEDIUM,7.0,6-10,0.0,8.0,0.0,18.519999999999996,Early,55.55555555555556
2025,23,HAD,Racing Bulls,8.0,137.459,8.0,MEDIUM,1.0,6-10,0.0,8.0,0.0,31.022000000000006,Early,55.55555555555556
2025,23,HAD,Racing Bulls,9.0,140.656,7.0,MEDIUM,2.0,6-10,0.0,8.0,1.0,3.1970000000000027,Early,55.55555555555556
2025,23,HAD,Racing Bulls,10.0,136.9,7.0,MEDIUM,3.0,6-10,0.0,8.0,1.0,-3.7560000000000002,Early,55.55555555555556
2025,23,HAD,Racing Bulls,11.0,87.769,7.0,MEDIUM,4.0,6-10,0.0,8.0,1.0,-49.131,Early,55.55555555555556
2025,23,HAD,Racing Bulls,12.0,87.752,7.0,MEDIUM,5.0,6-10,0.0,8.0,1.0,-0.017000000000010118,Early,55.55555555555556
2025,23,HAD,Racing Bulls,13.0,87.714,7.0,MEDIUM,6.0,6-10,0.0,8.0,1.0,-0.0379999999999967,Early,55.55555555555556
2025,23,HAD,Racing Bulls,14.0,87.743,7.0,MEDIUM,7.0,6-10,0.0,8.0,1.0,0.028999999999996362,Early,55.55555555555556
2025,23,HAD,Racing Bulls,15.0,87.631,7.0,MEDIUM,8.0,6-10,0.0,8.0,1.0,-0.11199999999999477,Early,55.55555555555556
2025,23,HAD,Racing Bulls,16.0,87.41,7.0,MEDIUM,9.0,6-10,0.0,8.0,1.0,-0.22100000000000364,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,17.0,87.476,7.0,MEDIUM,10.0,6-10,0.0,8.0,1.0,0.0660000000000025,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,18.0,87.427,7.0,MEDIUM,11.0,6-10,0.0,8.0,1.0,-0.04899999999999238,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,19.0,87.396,7.0,MEDIUM,12.0,6-10,0.0,8.0,1.0,-0.03100000000000591,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,20.0,87.4,7.0,MEDIUM,13.0,6-10,0.0,8.0,1.0,0.0040000000000048885,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,21.0,87.355,7.0,MEDIUM,14.0,6-10,0.0,8.0,1.0,-0.045000000000001705,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,22.0,87.338,7.0,MEDIUM,15.0,6-10,0.0,8.0,1.0,-0.017000000000010118,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,23.0,87.128,7.0,MEDIUM,16.0,6-10,0.0,8.0,1.0,-0.20999999999999375,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,24.0,87.03,7.0,MEDIUM,17.0,6-10,0.0,8.0,1.0,-0.09799999999999898,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,25.0,87.152,7.0,MEDIUM,18.0,6-10,0.0,8.0,1.0,0.12199999999999989,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,26.0,87.695,7.0,MEDIUM,19.0,6-10,0.0,8.0,1.0,0.5429999999999922,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,27.0,86.752,7.0,MEDIUM,20.0,6-10,0.0,8.0,1.0,-0.9429999999999978,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,28.0,86.714,7.0,MEDIUM,21.0,6-10,0.0,8.0,1.0,-0.0379999999999967,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,29.0,86.641,7.0,MEDIUM,22.0,6-10,0.0,8.0,1.0,-0.07299999999999329,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,30.0,86.51,7.0,MEDIUM,23.0,6-10,0.0,8.0,1.0,-0.13100000000000023,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,31.0,86.425,7.0,MEDIUM,24.0,6-10,0.0,8.0,1.0,-0.08500000000000796,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,32.0,90.549,7.0,MEDIUM,25.0,6-10,0.0,8.0,1.0,4.124000000000009,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,33.0,107.671,8.0,HARD,1.0,6-10,0.0,8.0,0.0,-0.018999999999991246,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,34.0,85.968,8.0,HARD,2.0,6-10,0.0,8.0,0.0,-21.703000000000003,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,35.0,85.69,7.0,HARD,3.0,6-10,0.0,8.0,1.0,-0.2780000000000058,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,36.0,85.772,7.0,HARD,4.0,6-10,0.0,8.0,1.0,0.08200000000000784,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,37.0,86.022,7.0,HARD,5.0,6-10,0.0,8.0,1.0,0.25,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,38.0,85.776,7.0,HARD,6.0,6-10,0.0,8.0,1.0,-0.24600000000000932,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,39.0,85.793,7.0,HARD,7.0,6-10,0.0,8.0,1.0,0.017000000000010118,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,40.0,85.551,7.0,HARD,8.0,6-10,0.0,8.0,1.0,-0.24200000000000443,Middle,55.55555555555556
2025,23,HAD,Racing Bulls,41.0,85.866,6.0,HARD,9.0,6-10,0.0,8.0,2.0,0.3149999999999977,Late,55.55555555555556
2025,23,HAD,Racing Bulls,42.0,85.431,6.0,HARD,10.0,6-10,0.0,8.0,2.0,-0.4350000000000023,Late,55.55555555555556
2025,23,HAD,Racing Bulls,43.0,85.196,6.0,HARD,11.0,6-10,0.0,8.0,2.0,-0.23499999999999943,Late,55.55555555555556
2025,23,HAD,Racing Bulls,44.0,85.068,6.0,HARD,12.0,6-10,0.0,8.0,2.0,-0.1280000000000001,Late,55.55555555555556
2025,23,HAD,Racing Bulls,45.0,84.808,6.0,HARD,13.0,6-10,0.0,8.0,2.0,-0.2599999999999909,Late,55.55555555555556
2025,23,HAD,Racing Bulls,46.0,84.658,6.0,HARD,14.0,6-10,0.0,8.0,2.0,-0.15000000000000568,Late,55.55555555555556
2025,23,HAD,Racing Bulls,47.0,84.724,6.0,HARD,15.0,6-10,0.0,8.0,2.0,0.0660000000000025,Late,55.55555555555556
2025,23,HAD,Racing Bulls,48.0,84.501,6.0,HARD,16.0,6-10,0.0,8.0,2.0,-0.22299999999999898,Late,55.55555555555556
2025,23,HAD,Racing Bulls,49.0,84.325,6.0,HARD,17.0,6-10,0.0,8.0,2.0,-0.17600000000000193,Late,55.55555555555556
2025,23,HAD,Racing Bulls,50.0,84.423,6.0,HARD,18.0,6-10,0.0,8.0,2.0,0.09799999999999898,Late,55.55555555555556
2025,23,HAD,Racing Bulls,51.0,84.5,6.0,HARD,19.0,6-10,0.0,8.0,2.0,0.07699999999999818,Late,55.55555555555556
2025,23,HAD,Racing Bulls,52.0,84.317,6.0,HARD,20.0,6-10,0.0,8.0,2.0,-0.18300000000000693,Late,55.55555555555556
2025,23,HAD,Racing Bulls,53.0,84.334,6.0,HARD,21.0,6-10,0.0,8.0,2.0,0.017000000000010118,Late,55.55555555555556
2025,23,HAD,Racing Bulls,54.0,84.405,6.0,HARD,22.0,6-10,0.0,8.0,2.0,0.07099999999999795,Late,55.55555555555556
2025,23,HAD,Racing Bulls,55.0,87.07900000000001,18.0,HARD,23.0,16-20,0.0,8.0,-10.0,2.6740000000000066,Late,55.55555555555556
2025,23,RUS,Mercedes,1.0,92.586,7.0,MEDIUM,1.0,6-10,0.0,7.0,0.0,-0.018999999999991246,Early,100.0
2025,23,RUS,Mercedes,2.0,88.31,7.0,MEDIUM,2.0,6-10,0.0,7.0,0.0,-4.275999999999996,Early,100.0
2025,23,RUS,Mercedes,3.0,88.059,7.0,MEDIUM,3.0,6-10,0.0,7.0,0.0,-0.2510000000000048,Early,100.0
2025,23,RUS,Mercedes,4.0,87.944,7.0,MEDIUM,4.0,6-10,0.0,7.0,0.0,-0.11499999999999488,Early,100.0
2025,23,RUS,Mercedes,5.0,88.149,7.0,MEDIUM,5.0,6-10,0.0,7.0,0.0,0.2049999999999983,Early,100.0
2025,23,RUS,Mercedes,6.0,87.772,7.0,MEDIUM,6.0,6-10,0.0,7.0,0.0,-0.37699999999999534,Early,100.0
2025,23,RUS,Mercedes,7.0,105.551,7.0,MEDIUM,7.0,6-10,0.0,7.0,0.0,17.778999999999996,Early,100.0
2025,23,RUS,Mercedes,8.0,141.283,9.0,MEDIUM,1.0,6-10,0.0,7.0,-2.0,35.731999999999985,Early,100.0
2025,23,RUS,Mercedes,9.0,140.378,8.0,MEDIUM,2.0,6-10,0.0,7.0,-1.0,-0.9050000000000011,Early,100.0
2025,23,RUS,Mercedes,10.0,136.061,8.0,MEDIUM,3.0,6-10,0.0,7.0,-1.0,-4.316999999999979,Early,100.0
2025,23,RUS,Mercedes,11.0,87.823,8.0,MEDIUM,4.0,6-10,0.0,7.0,-1.0,-48.238000000000014,Early,100.0
2025,23,RUS,Mercedes,12.0,87.928,8.0,MEDIUM,5.0,6-10,0.0,7.0,-1.0,0.10500000000000398,Early,100.0
2025,23,RUS,Mercedes,13.0,87.619,8.0,MEDIUM,6.0,6-10,0.0,7.0,-1.0,-0.3089999999999975,Early,100.0
2025,23,RUS,Mercedes,14.0,87.735,8.0,MEDIUM,7.0,6-10,0.0,7.0,-1.0,0.11599999999999966,Early,100.0
2025,23,RUS,Mercedes,15.0,87.675,8.0,MEDIUM,8.0,6-10,0.0,7.0,-1.0,-0.060000000000002274,Early,100.0
2025,23,RUS,Mercedes,16.0,87.337,8.0,MEDIUM,9.0,6-10,0.0,7.0,-1.0,-0.33799999999999386,Middle,100.0
2025,23,RUS,Mercedes,17.0,87.623,8.0,MEDIUM,10.0,6-10,0.0,7.0,-1.0,0.28600000000000136,Middle,100.0
2025,23,RUS,Mercedes,18.0,87.477,8.0,MEDIUM,11.0,6-10,0.0,7.0,-1.0,-0.1460000000000008,Middle,100.0
2025,23,RUS,Mercedes,19.0,87.536,8.0,MEDIUM,12.0,6-10,0.0,7.0,-1.0,0.0589999999999975,Middle,100.0
2025,23,RUS,Mercedes,20.0,87.269,8.0,MEDIUM,13.0,6-10,0.0,7.0,-1.0,-0.2669999999999959,Middle,100.0
2025,23,RUS,Mercedes,21.0,87.413,8.0,MEDIUM,14.0,6-10,0.0,7.0,-1.0,0.14399999999999125,Middle,100.0
2025,23,RUS,Mercedes,22.0,87.306,8.0,MEDIUM,15.0,6-10,0.0,7.0,-1.0,-0.10699999999999932,Middle,100.0
2025,23,RUS,Mercedes,23.0,87.219,8.0,MEDIUM,16.0,6-10,0.0,7.0,-1.0,-0.0870000000000033,Middle,100.0
2025,23,RUS,Mercedes,24.0,86.954,8.0,MEDIUM,17.0,6-10,0.0,7.0,-1.0,-0.26500000000000057,Middle,100.0
2025,23,RUS,Mercedes,25.0,87.243,8.0,MEDIUM,18.0,6-10,0.0,7.0,-1.0,0.2890000000000015,Middle,100.0
2025,23,RUS,Mercedes,26.0,87.569,8.0,MEDIUM,19.0,6-10,0.0,7.0,-1.0,0.3260000000000076,Middle,100.0
2025,23,RUS,Mercedes,27.0,87.224,8.0,MEDIUM,20.0,6-10,0.0,7.0,-1.0,-0.34499999999999886,Middle,100.0
2025,23,RUS,Mercedes,28.0,86.998,8.0,MEDIUM,21.0,6-10,0.0,7.0,-1.0,-0.2259999999999991,Middle,100.0
2025,23,RUS,Mercedes,29.0,86.855,8.0,MEDIUM,22.0,6-10,0.0,7.0,-1.0,-0.14300000000000068,Middle,100.0
2025,23,RUS,Mercedes,30.0,86.637,8.0,MEDIUM,23.0,6-10,0.0,7.0,-1.0,-0.21800000000000352,Middle,100.0
2025,23,RUS,Mercedes,31.0,86.633,8.0,MEDIUM,24.0,6-10,0.0,7.0,-1.0,-0.0040000000000048885,Middle,100.0
2025,23,RUS,Mercedes,32.0,90.763,8.0,MEDIUM,25.0,6-10,0.0,7.0,-1.0,4.13000000000001,Middle,100.0
2025,23,RUS,Mercedes,33.0,108.359,9.0,HARD,1.0,6-10,0.0,7.0,-2.0,-0.018999999999991246,Middle,100.0
2025,23,RUS,Mercedes,34.0,85.114,9.0,HARD,2.0,6-10,0.0,7.0,-2.0,-23.24499999999999,Middle,100.0
2025,23,RUS,Mercedes,35.0,85.273,8.0,HARD,3.0,6-10,0.0,7.0,-1.0,0.15899999999999181,Middle,100.0
2025,23,RUS,Mercedes,36.0,85.297,8.0,HARD,4.0,6-10,0.0,7.0,-1.0,0.02400000000000091,Middle,100.0
2025,23,RUS,Mercedes,37.0,85.285,8.0,HARD,5.0,6-10,0.0,7.0,-1.0,-0.012000000000000455,Middle,100.0
2025,23,RUS,Mercedes,38.0,86.141,8.0,HARD,6.0,6-10,0.0,7.0,-1.0,0.8560000000000088,Middle,100.0
2025,23,RUS,Mercedes,39.0,85.62,8.0,HARD,7.0,6-10,0.0,7.0,-1.0,-0.5210000000000008,Middle,100.0
2025,23,RUS,Mercedes,40.0,85.888,8.0,HARD,8.0,6-10,0.0,7.0,-1.0,0.2680000000000007,Middle,100.0
2025,23,RUS,Mercedes,41.0,85.44,7.0,HARD,9.0,6-10,0.0,7.0,0.0,-0.4480000000000075,Late,100.0
2025,23,RUS,Mercedes,42.0,86.07,7.0,HARD,10.0,6-10,0.0,7.0,0.0,0.6299999999999955,Late,100.0
2025,23,RUS,Mercedes,43.0,85.113,7.0,HARD,11.0,6-10,0.0,7.0,0.0,-0.9569999999999936,Late,100.0
2025,23,RUS,Mercedes,44.0,85.154,7.0,HARD,12.0,6-10,0.0,7.0,0.0,0.04099999999999682,Late,100.0
2025,23,RUS,Mercedes,45.0,84.691,7.0,HARD,13.0,6-10,0.0,7.0,0.0,-0.46299999999999386,Late,100.0
2025,23,RUS,Mercedes,46.0,84.733,7.0,HARD,14.0,6-10,0.0,7.0,0.0,0.04200000000000159,Late,100.0
2025,23,RUS,Mercedes,47.0,84.495,7.0,HARD,15.0,6-10,0.0,7.0,0.0,-0.23799999999999955,Late,100.0
2025,23,RUS,Mercedes,48.0,84.369,7.0,HARD,16.0,6-10,0.0,7.0,0.0,-0.12600000000000477,Late,100.0
2025,23,RUS,Mercedes,49.0,84.637,7.0,HARD,17.0,6-10,0.0,7.0,0.0,0.2680000000000007,Late,100.0
2025,23,RUS,Mercedes,50.0,84.41,7.0,HARD,18.0,6-10,0.0,7.0,0.0,-0.22700000000000387,Late,100.0
2025,23,RUS,Mercedes,51.0,84.63,7.0,HARD,19.0,6-10,0.0,7.0,0.0,0.21999999999999886,Late,100.0
2025,23,RUS,Mercedes,52.0,84.298,7.0,HARD,20.0,6-10,0.0,7.0,0.0,-0.33199999999999363,Late,100.0
2025,23,RUS,Mercedes,53.0,84.301,7.0,HARD,21.0,6-10,0.0,7.0,0.0,0.0030000000000001137,Late,100.0
2025,23,RUS,Mercedes,54.0,84.373,7.0,HARD,22.0,6-10,0.0,7.0,0.0,0.07200000000000273,Late,100.0
2025,23,RUS,Mercedes,55.0,85.726,6.0,HARD,23.0,6-10,0.0,7.0,1.0,1.3529999999999944,Late,100.0
2025,23,RUS,Mercedes,56.0,83.198,6.0,HARD,24.0,6-10,0.0,7.0,1.0,-2.528000000000006,Late,100.0
2025,23,RUS,Mercedes,57.0,83.296,6.0,HARD,25.0,6-10,0.0,7.0,1.0,0.09800000000001319,Late,100.0
2025,23,PIA,McLaren,1.0,87.615,1.0,MEDIUM,1.0,Top 5,0.0,1.0,0.0,-0.018999999999991246,Early,83.33333333333334
2025,23,PIA,McLaren,2.0,87.15,1.0,MEDIUM,2.0,Top 5,0.0,1.0,0.0,-0.4649999999999892,Early,83.33333333333334
2025,23,PIA,McLaren,3.0,86.93,1.0,MEDIUM,3.0,Top 5,0.0,1.0,0.0,-0.21999999999999886,Early,83.33333333333334
2025,23,PIA,McLaren,4.0,87.217,1.0,MEDIUM,4.0,Top 5,0.0,1.0,0.0,0.28699999999999193,Early,83.33333333333334
2025,23,PIA,McLaren,5.0,86.899,1.0,MEDIUM,5.0,Top 5,0.0,1.0,0.0,-0.31799999999999784,Early,83.33333333333334
2025,23,PIA,McLaren,6.0,86.72,1.0,MEDIUM,6.0,Top 5,0.0,1.0,0.0,-0.17900000000000205,Early,83.33333333333334
2025,23,PIA,McLaren,7.0,98.466,1.0,MEDIUM,7.0,Top 5,0.0,1.0,0.0,11.745999999999995,Early,83.33333333333334
2025,23,PIA,McLaren,8.0,147.366,1.0,MEDIUM,8.0,Top 5,0.0,1.0,0.0,48.90000000000002,Early,83.33333333333334
2025,23,PIA,McLaren,9.0,142.662,1.0,MEDIUM,9.0,Top 5,0.0,1.0,0.0,-4.704000000000008,Early,83.33333333333334
2025,23,PIA,McLaren,10.0,140.906,1.0,MEDIUM,10.0,Top 5,0.0,1.0,0.0,-1.7560000000000002,Early,83.33333333333334
2025,23,PIA,McLaren,11.0,85.068,1.0,MEDIUM,11.0,Top 5,0.0,1.0,0.0,-55.83800000000001,Early,83.33333333333334
2025,23,PIA,McLaren,12.0,85.228,1.0,MEDIUM,12.0,Top 5,0.0,1.0,0.0,0.1599999999999966,Early,83.33333333333334
2025,23,PIA,McLaren,13.0,85.38,1.0,MEDIUM,13.0,Top 5,0.0,1.0,0.0,0.15200000000000102,Early,83.33333333333334
2025,23,PIA,McLaren,14.0,85.652,1.0,MEDIUM,14.0,Top 5,0.0,1.0,0.0,0.27200000000000557,Early,83.33333333333334
2025,23,PIA,McLaren,15.0,85.647,1.0,MEDIUM,15.0,Top 5,0.0,1.0,0.0,-0.0049999999999954525,Early,83.33333333333334
2025,23,PIA,McLaren,16.0,85.493,1.0,MEDIUM,16.0,Top 5,0.0,1.0,0.0,-0.15400000000001057,Middle,83.33333333333334
2025,23,PIA,McLaren,17.0,85.602,1.0,MEDIUM,17.0,Top 5,0.0,1.0,0.0,0.10900000000000887,Middle,83.33333333333334
2025,23,PIA,McLaren,18.0,85.784,1.0,MEDIUM,18.0,Top 5,0.0,1.0,0.0,0.18200000000000216,Middle,83.33333333333334
2025,23,PIA,McLaren,19.0,85.65,1.0,MEDIUM,19.0,Top 5,0.0,1.0,0.0,-0.13400000000000034,Middle,83.33333333333334
2025,23,PIA,McLaren,20.0,85.806,1.0,MEDIUM,20.0,Top 5,0.0,1.0,0.0,0.1559999999999917,Middle,83.33333333333334
2025,23,PIA,McLaren,21.0,85.958,1.0,MEDIUM,21.0,Top 5,0.0,1.0,0.0,0.15200000000000102,Middle,83.33333333333334
2025,23,PIA,McLaren,22.0,85.87,1.0,MEDIUM,22.0,Top 5,0.0,1.0,0.0,-0.08799999999999386,Middle,83.33333333333334
2025,23,PIA,McLaren,23.0,85.857,1.0,MEDIUM,23.0,Top 5,0.0,1.0,0.0,-0.01300000000000523,Middle,83.33333333333334
2025,23,PIA,McLaren,24.0,90.513,2.0,MEDIUM,24.0,Top 5,0.0,1.0,-1.0,4.656000000000006,Middle,83.33333333333334
2025,23,PIA,McLaren,25.0,107.924,5.0,MEDIUM,1.0,Top 5,0.0,1.0,-4.0,17.411,Middle,83.33333333333334
2025,23,PIA,McLaren,26.0,84.945,4.0,MEDIUM,2.0,Top 5,0.0,1.0,-3.0,-22.979000000000013,Middle,83.33333333333334
2025,23,PIA,McLaren,27.0,84.951,4.0,MEDIUM,3.0,Top 5,0.0,1.0,-3.0,0.006000000000000227,Middle,83.33333333333334
2025,23,PIA,McLaren,28.0,85.269,4.0,MEDIUM,4.0,Top 5,0.0,1.0,-3.0,0.31800000000001205,Middle,83.33333333333334
2025,23,PIA,McLaren,29.0,85.696,4.0,MEDIUM,5.0,Top 5,0.0,1.0,-3.0,0.4269999999999925,Middle,83.33333333333334
